,eye_color,face_color
4/cs17717657771033044501.png,1.0,2.0
4/cs17791845007098588251.png,2.0,10.0
4/cs18361915470201899306.png,2.0,7.0
4/cs17859902884586463980.png,4.0,10.0
4/cs2277321084522987919.png,3.0,10.0
4/cs1791351181962149415.png,2.0,2.0
4/cs2394109812310383406.png,1.0,2.0
4/cs1883694334487068626.png,4.0,5.0
4/cs243159095483467863.png,3.0,3.0
4/cs17800395015741243909.png,0.0,3.0
4/cs17764976994559391705.png,2.0,5.0
4/cs17851569874426102459.png,2.0,6.0
4/cs17827453896031104507.png,1.0,0.0
4/cs17711272050194137136.png,3.0,9.0
4/cs18203576153282342365.png,2.0,4.0
4/cs17740508306682043044.png,4.0,1.0
4/cs18324999795198716800.png,4.0,3.0
4/cs17761742574827356690.png,1.0,6.0
4/cs2289287136846883983.png,4.0,4.0
4/cs2361740484548560654.png,3.0,3.0
4/cs220765558125868518.png,0.0,10.0
4/cs17736673268364101164.png,3.0,3.0
4/cs2387002696709828532.png,2.0,9.0
4/cs1891012118712356480.png,0.0,0.0
4/cs1934910815448234684.png,3.0,9.0
4/cs2314994437680761291.png,2.0,2.0
4/cs17677155128961164622.png,1.0,3.0
4/cs2204390162072493342.png,1.0,9.0
4/cs18418304973860662766.png,1.0,10.0
4/cs2296477440146704757.png,4.0,5.0
4/cs2156746457183983429.png,3.0,0.0
4/cs1836710515644787840.png,3.0,1.0
4/cs18214238861642019086.png,0.0,5.0
4/cs17837027387249097318.png,1.0,1.0
4/cs17663317135257908010.png,3.0,9.0
4/cs1822603358536834154.png,3.0,9.0
4/cs1766973752903718148.png,1.0,9.0
4/cs1932061745180304403.png,1.0,7.0
4/cs18171644728669991102.png,3.0,4.0
4/cs17766500106904931376.png,2.0,0.0
4/cs2338091439311968477.png,1.0,8.0
4/cs2252407342856838701.png,3.0,5.0
1/cs13834815816576538415.png,1.0,10.0
1/cs14271587601768610949.png,2.0,7.0
1/cs14063566244570797357.png,4.0,1.0
1/cs13762579208007118874.png,0.0,1.0
1/cs13846455419818650216.png,1.0,1.0
1/cs14063335870339538942.png,3.0,3.0
1/cs14036351484044871870.png,4.0,9.0
1/cs1436524688515689846.png,2.0,7.0
1/cs13385487447469340960.png,3.0,0.0
1/cs13629564519479170404.png,2.0,2.0
1/cs13163832601766585804.png,3.0,9.0
1/cs13060524333606961434.png,4.0,6.0
1/cs1321167453387914691.png,3.0,3.0
1/cs13028579541266636868.png,4.0,3.0
1/cs13661655873137296064.png,1.0,8.0
1/cs13864777892689092488.png,1.0,1.0
1/cs14012222189406890655.png,4.0,3.0
1/cs13980943756887239271.png,1.0,0.0
1/cs14064008577368470832.png,1.0,6.0
1/cs13765046538239934890.png,1.0,9.0
1/cs14260298945114840032.png,1.0,2.0
1/cs13979241256406237492.png,3.0,9.0
1/cs14084773789807053146.png,4.0,4.0
1/cs13695428814278741862.png,1.0,3.0
1/cs13305176119285718048.png,3.0,2.0
1/cs13166455844545266019.png,4.0,7.0
1/cs14188894349673420254.png,0.0,0.0
1/cs14283313454219461834.png,0.0,6.0
1/cs13584379504530564948.png,0.0,3.0
1/cs14514869857349690515.png,2.0,9.0
1/cs13805847853343722931.png,0.0,8.0
1/cs13700780840327449572.png,2.0,2.0
1/cs13375347711520684011.png,3.0,9.0
1/cs13181972524015707896.png,4.0,6.0
1/cs13793041862186031658.png,0.0,5.0
1/cs13846059576943662833.png,2.0,7.0
1/cs13819800187701253040.png,2.0,7.0
1/cs13895327658937732620.png,0.0,3.0
1/cs13127344795623551387.png,2.0,4.0
1/cs13167435032743890315.png,1.0,1.0
1/cs14442957925808534082.png,3.0,0.0
1/cs13735924613442112740.png,3.0,8.0
1/cs13529022116511098327.png,2.0,8.0
1/cs13100682065895705448.png,1.0,10.0
1/cs138705046842427725.png,4.0,8.0
1/cs13860749196992687711.png,1.0,6.0
1/cs13524059021848739386.png,3.0,1.0
1/cs13289641071690214856.png,4.0,4.0
1/cs13460040818127981472.png,3.0,1.0
1/cs13667690291620698879.png,2.0,6.0
1/cs13152803262819583128.png,3.0,1.0
1/cs14154186542903215929.png,4.0,4.0
1/cs14503104631444775162.png,2.0,0.0
1/cs13778198139886638869.png,2.0,10.0
1/cs13495080191928603473.png,1.0,2.0
1/cs14147398537200539290.png,2.0,3.0
1/cs14035179607758497292.png,3.0,5.0
1/cs14462523317133747164.png,2.0,2.0
1/cs13381687153260351280.png,4.0,8.0
1/cs13827380494779665809.png,0.0,9.0
1/cs13787102941235946697.png,2.0,6.0
1/cs13420546667770857648.png,3.0,6.0
1/cs1440112193472889851.png,4.0,2.0
1/cs14300436115538393509.png,2.0,4.0
1/cs14175899183117050317.png,2.0,10.0
1/cs13533436910973721771.png,4.0,7.0
1/cs1360297614851189873.png,3.0,5.0
1/cs1351595416281808008.png,2.0,6.0
1/cs13209739833448273387.png,0.0,4.0
1/cs13425006606850562935.png,3.0,2.0
1/cs13486392424443670029.png,4.0,4.0
1/cs13391286422957986514.png,3.0,0.0
1/cs13854787822595652278.png,0.0,0.0
1/cs13819191516121049606.png,0.0,8.0
1/cs13387872718566853103.png,1.0,0.0
1/cs1420784984087072123.png,3.0,7.0
1/cs13683347293601375861.png,3.0,4.0
1/cs14013223090589199900.png,3.0,6.0
1/cs1405910677865510711.png,0.0,4.0
1/cs13240397482063270707.png,0.0,0.0
1/cs13516894144026310848.png,3.0,7.0
1/cs13660429050501137410.png,4.0,6.0
1/cs1405951330152609002.png,0.0,6.0
1/cs13519929575674650831.png,2.0,4.0
1/cs14249409684372588136.png,3.0,7.0
1/cs13103990529708463599.png,2.0,1.0
1/cs13253352127945507677.png,3.0,8.0
1/cs13814506731626135704.png,3.0,7.0
1/cs1357958188341880789.png,3.0,7.0
1/cs13784664615398942713.png,2.0,6.0
1/cs13783198098219334145.png,4.0,5.0
1/cs14497011830080445074.png,4.0,3.0
1/cs14479376552593035107.png,1.0,5.0
1/cs1433001400109930086.png,1.0,7.0
1/cs14008811654012142345.png,4.0,4.0
1/cs14121567753219384295.png,0.0,5.0
1/cs14254480590779089663.png,0.0,2.0
1/cs14042748028633061728.png,2.0,6.0
1/cs14432655813483370257.png,0.0,3.0
1/cs14152786390087919602.png,2.0,6.0
1/cs1429792211851220474.png,1.0,8.0
1/cs13450235686207388217.png,0.0,7.0
1/cs14091918084259139867.png,0.0,10.0
1/cs14179636219900528735.png,1.0,4.0
1/cs14077396871354107734.png,2.0,5.0
1/cs13078866641694725472.png,1.0,5.0
1/cs14464861029531007895.png,2.0,0.0
1/cs13267071023000301568.png,0.0,4.0
1/cs13743101718051327948.png,1.0,1.0
1/cs13940616038519580045.png,2.0,8.0
1/cs14401644974910878069.png,2.0,6.0
1/cs13938277265756300019.png,1.0,4.0
1/cs13706369035104397898.png,2.0,3.0
1/cs1417029971874947154.png,4.0,4.0
1/cs13462210560107227664.png,3.0,2.0
1/cs13204005830689539340.png,0.0,1.0
1/cs1367023477058696957.png,1.0,4.0
1/cs14345831174782106390.png,2.0,10.0
1/cs13557908042385962357.png,0.0,5.0
1/cs13596702919275318275.png,1.0,8.0
1/cs1332877101737597220.png,1.0,7.0
1/cs1355914862178616824.png,4.0,2.0
1/cs13182693939526223751.png,2.0,8.0
1/cs13178051820743517089.png,0.0,8.0
1/cs1330470458220541890.png,3.0,6.0
1/cs1421255751490429817.png,2.0,1.0
1/cs14114351284656398516.png,1.0,6.0
1/cs14500164854347278887.png,2.0,3.0
1/cs14007119103692994950.png,4.0,0.0
1/cs13651410198911407276.png,3.0,0.0
1/cs14487334892679758244.png,1.0,10.0
1/cs14415902846004202917.png,4.0,0.0
1/cs13513317364771349284.png,0.0,2.0
1/cs13942488550982634468.png,4.0,5.0
1/cs13581331068564223227.png,1.0,3.0
1/cs13183079382836372461.png,0.0,10.0
1/cs13517098219689846379.png,2.0,2.0
1/cs14339211033676743138.png,1.0,4.0
1/cs13429510165476768071.png,0.0,8.0
1/cs14182511164930803426.png,2.0,0.0
1/cs13317975369571696195.png,2.0,9.0
1/cs13351556730712478308.png,1.0,0.0
1/cs13466600943733424011.png,0.0,4.0
1/cs14015704921604397998.png,0.0,1.0
1/cs13142556439310727426.png,1.0,7.0
1/cs13489790879020396825.png,0.0,10.0
1/cs13891799515957511504.png,0.0,4.0
1/cs1389482463861193860.png,0.0,9.0
1/cs13042444489595648884.png,4.0,8.0
1/cs13206087632509712010.png,4.0,4.0
1/cs13038633526129090555.png,4.0,4.0
1/cs14394827489966039562.png,0.0,0.0
1/cs13659322632313133850.png,0.0,7.0
1/cs14508014712290874155.png,0.0,9.0
1/cs13034062216305241938.png,4.0,4.0
1/cs14377952207151982779.png,1.0,9.0
1/cs1333654966323092709.png,1.0,3.0
1/cs13216284684721367267.png,4.0,3.0
1/cs13777371170144845382.png,1.0,6.0
1/cs13784930067244196910.png,2.0,1.0
1/cs14389563973832585822.png,0.0,10.0
1/cs13564737025964446453.png,4.0,10.0
1/cs13427553531215177777.png,4.0,4.0
1/cs14335807107004907217.png,1.0,9.0
1/cs14452587583931532317.png,2.0,2.0
1/cs13322425514882226954.png,3.0,4.0
1/cs14425163024819206088.png,4.0,5.0
1/cs13378139667637681917.png,3.0,8.0
1/cs13769357547206660741.png,1.0,10.0
1/cs13039254824154373270.png,4.0,9.0
1/cs14213177444236062481.png,2.0,2.0
1/cs13388258706192362370.png,1.0,3.0
1/cs13740337655923593070.png,0.0,10.0
1/cs13273133087141886649.png,4.0,6.0
1/cs13861898476401262788.png,1.0,5.0
1/cs1451181745155656576.png,0.0,0.0
1/cs13331292360440129800.png,1.0,3.0
1/cs13631793674401593190.png,4.0,7.0
1/cs13023631017403698209.png,0.0,1.0
1/cs13316115230596044140.png,2.0,0.0
1/cs13018885933184209250.png,1.0,7.0
1/cs13696698126611791394.png,0.0,8.0
1/cs13826146493754153219.png,0.0,0.0
1/cs13296805919197945147.png,1.0,0.0
1/cs13387208384436717748.png,4.0,0.0
1/cs1327789498441347070.png,3.0,5.0
1/cs1336234660850823206.png,3.0,2.0
1/cs14296311958756676947.png,3.0,1.0
1/cs14487731322896002435.png,3.0,1.0
1/cs13609639844507953253.png,2.0,0.0
1/cs13336076674540793071.png,3.0,0.0
1/cs13424968908458293817.png,0.0,5.0
1/cs13236468845987221877.png,1.0,9.0
1/cs14046321642117763027.png,0.0,9.0
1/cs13183094495175289310.png,3.0,10.0
1/cs14069519678639661974.png,4.0,5.0
1/cs1407775715419611730.png,0.0,4.0
1/cs13560445274531071891.png,1.0,3.0
1/cs1417767159143745040.png,4.0,2.0
1/cs13365257644141550971.png,4.0,3.0
1/cs13984173130858149429.png,2.0,0.0
1/cs14355421681904535920.png,0.0,7.0
1/cs13424507257545677814.png,0.0,6.0
1/cs13721042011075795944.png,4.0,0.0
1/cs13128278167410716826.png,4.0,6.0
1/cs13047951551911487884.png,2.0,9.0
1/cs13896461618709361461.png,2.0,1.0
1/cs13320171790784669298.png,1.0,4.0
1/cs13600738782218901922.png,3.0,3.0
1/cs1447287489491085675.png,2.0,4.0
1/cs14129995426819178601.png,3.0,5.0
1/cs14401294320161599416.png,1.0,8.0
1/cs14402228493188303214.png,2.0,9.0
1/cs13319872920488202024.png,1.0,6.0
1/cs13278827510888381883.png,0.0,7.0
1/cs14439732284779512601.png,0.0,2.0
1/cs14196878262570477182.png,4.0,4.0
1/cs13870286769152122957.png,0.0,6.0
1/cs13015143710558476753.png,3.0,6.0
1/cs13197612449472664003.png,2.0,3.0
1/cs1374706780737446449.png,2.0,7.0
1/cs13217141968063194055.png,1.0,7.0
1/cs13378934081311114162.png,4.0,9.0
1/cs1401106105608410294.png,4.0,5.0
1/cs1392322872660610506.png,3.0,6.0
1/cs13721182243822266305.png,1.0,2.0
1/cs13338978367302207274.png,0.0,8.0
1/cs13852549911365591641.png,1.0,6.0
1/cs13684438037670626364.png,1.0,3.0
1/cs14106742358845156298.png,2.0,2.0
1/cs14334162469494117373.png,3.0,2.0
1/cs13201159569740847752.png,4.0,10.0
1/cs1384762128471515699.png,1.0,5.0
1/cs14158484406383174130.png,0.0,1.0
1/cs13178998485581149384.png,4.0,7.0
1/cs14116357182177894783.png,2.0,8.0
1/cs13682338230105352580.png,2.0,1.0
1/cs13198302414192776444.png,0.0,0.0
1/cs1448884350198175479.png,4.0,10.0
1/cs14499436934583632903.png,3.0,4.0
1/cs13213135143098052141.png,0.0,8.0
1/cs14250380209258412031.png,3.0,1.0
1/cs13909329022157070474.png,0.0,2.0
1/cs13824066718954748193.png,2.0,8.0
1/cs13238360788152022318.png,1.0,9.0
1/cs14237259117855405996.png,0.0,4.0
1/cs13428097845660026448.png,2.0,7.0
1/cs13622242214839724274.png,2.0,2.0
1/cs14270440697118990051.png,2.0,7.0
1/cs14127091882269113842.png,1.0,2.0
1/cs13178664584506371091.png,4.0,10.0
1/cs13730364806995169145.png,0.0,3.0
1/cs13590265830094723916.png,2.0,0.0
1/cs14457834349096561466.png,1.0,1.0
1/cs14126605731643164707.png,1.0,5.0
1/cs13444533603920893022.png,3.0,7.0
1/cs14273046774153918100.png,1.0,2.0
1/cs13589442551318768122.png,0.0,1.0
1/cs1436020629484696169.png,1.0,10.0
1/cs13974145952496900016.png,1.0,3.0
1/cs13041698903571584352.png,0.0,3.0
1/cs14284514515318314610.png,3.0,7.0
1/cs13973479131779544374.png,2.0,9.0
1/cs13488515506599285982.png,4.0,0.0
1/cs14077989943375596559.png,2.0,4.0
1/cs14463802632073093362.png,4.0,10.0
1/cs13616370289968618215.png,3.0,7.0
1/cs14108733995141166049.png,1.0,1.0
1/cs13965944317436550768.png,0.0,10.0
1/cs13934915854859635327.png,2.0,4.0
1/cs14000637078613122210.png,1.0,2.0
1/cs1371271880597532194.png,2.0,6.0
1/cs14303738019414969335.png,1.0,8.0
1/cs13473652701694781432.png,0.0,6.0
1/cs14458505576141077458.png,1.0,10.0
1/cs1377210014493359965.png,2.0,6.0
1/cs14068513177351051946.png,2.0,4.0
1/cs14338388179873134943.png,2.0,7.0
1/cs13249539389453988175.png,0.0,9.0
1/cs13709728731928655900.png,4.0,0.0
1/cs14241206317669000888.png,4.0,7.0
1/cs14464215256566760560.png,3.0,2.0
1/cs13811893367756673961.png,4.0,8.0
1/cs14056857883074797526.png,3.0,1.0
1/cs13775959140605421744.png,0.0,8.0
1/cs13568249571473321182.png,0.0,9.0
1/cs14426128477175481483.png,1.0,10.0
1/cs14254401090751813573.png,1.0,8.0
1/cs13893839766377547708.png,4.0,9.0
1/cs14130355122459988728.png,4.0,5.0
1/cs14204891963430011543.png,1.0,2.0
1/cs1324399199674078799.png,2.0,5.0
1/cs13198944205118301533.png,2.0,3.0
1/cs13313210757383378463.png,3.0,0.0
1/cs13753363067164450613.png,4.0,1.0
1/cs14173982856483568810.png,1.0,3.0
1/cs13022544750969278629.png,1.0,0.0
1/cs13197859668775537896.png,2.0,7.0
1/cs13432945760199704046.png,4.0,10.0
1/cs14498584321037666516.png,0.0,1.0
7/cs6333942440912750962.png,3.0,0.0
7/cs6433122340057354482.png,2.0,6.0
7/cs6906637939229270415.png,1.0,7.0
7/cs6208815669138179670.png,0.0,7.0
7/cs6778243750040705894.png,4.0,0.0
7/cs6789117178384445062.png,3.0,2.0
7/cs5718508352708929266.png,4.0,10.0
7/cs6161393923743692772.png,3.0,5.0
7/cs6922261520200212558.png,0.0,8.0
7/cs6935175873062360585.png,4.0,5.0
7/cs684185913044209153.png,4.0,9.0
7/cs6350937412383061626.png,1.0,10.0
7/cs5687974775814204258.png,2.0,3.0
7/cs6377933845281116719.png,2.0,4.0
7/cs6960362384141321498.png,1.0,0.0
7/cs5886754876167710440.png,1.0,1.0
7/cs6463300026467278159.png,1.0,9.0
7/cs6915805806419065488.png,3.0,0.0
7/cs609075122648886829.png,3.0,3.0
7/cs6047656810895600676.png,2.0,4.0
7/cs573855562383914737.png,2.0,1.0
7/cs6596168294672452288.png,4.0,5.0
7/cs5622306839874212302.png,2.0,10.0
7/cs6889096183351103378.png,2.0,2.0
7/cs6877799808564173608.png,0.0,3.0
7/cs6720100210844490950.png,0.0,8.0
7/cs6534117504446356519.png,2.0,7.0
7/cs6101625966433562395.png,0.0,5.0
7/cs68938857739572727.png,0.0,8.0
7/cs5506119845534489447.png,1.0,4.0
7/cs553464530329095057.png,2.0,9.0
7/cs6505907511798739160.png,1.0,6.0
7/cs5896211588124468750.png,2.0,6.0
7/cs5834276684163901183.png,2.0,2.0
7/cs6901245021267331720.png,4.0,6.0
7/cs6151935488136931208.png,1.0,6.0
7/cs5512979177349124489.png,2.0,4.0
7/cs6436233372595934979.png,4.0,1.0
7/cs6385782578726602783.png,3.0,4.0
7/cs6588379969279263098.png,0.0,10.0
7/cs6345015599780254872.png,2.0,10.0
7/cs5742784522217103752.png,1.0,9.0
7/cs6786045750527039732.png,0.0,6.0
7/cs6496356241534219311.png,3.0,5.0
7/cs5955706845208718404.png,3.0,5.0
7/cs5917829372985297799.png,3.0,0.0
7/cs5759608919333527525.png,3.0,10.0
7/cs5945184964543441105.png,4.0,5.0
7/cs6124428503837422814.png,0.0,4.0
7/cs6337989217181771396.png,2.0,9.0
7/cs6073973841351550388.png,2.0,9.0
7/cs661294798789436516.png,3.0,7.0
7/cs6756875052431637884.png,3.0,7.0
7/cs6019163262050380186.png,3.0,9.0
7/cs5888832589043126639.png,3.0,3.0
7/cs5755353158750461512.png,2.0,5.0
7/cs6813242054870348440.png,2.0,2.0
7/cs5557143664489837637.png,2.0,6.0
7/cs6727520083890169110.png,4.0,4.0
7/cs5499160499928772357.png,3.0,0.0
7/cs5851567814913696140.png,4.0,9.0
7/cs5976053728189091116.png,1.0,0.0
7/cs6252853844081403720.png,1.0,10.0
7/cs6125789428696183958.png,1.0,3.0
7/cs5606153240497600414.png,2.0,5.0
7/cs6366765569968503156.png,4.0,1.0
7/cs6607764714938060776.png,3.0,3.0
7/cs6227140211645141072.png,3.0,9.0
7/cs5997303774507428364.png,2.0,8.0
7/cs5852425659116293019.png,0.0,6.0
7/cs639816233007092376.png,4.0,6.0
7/cs5655751169869566360.png,4.0,2.0
7/cs6826778017983941616.png,2.0,4.0
7/cs6316372717912143555.png,2.0,2.0
7/cs5715288339855013200.png,2.0,5.0
7/cs5982170558350667982.png,3.0,2.0
7/cs5629805045555020607.png,2.0,5.0
7/cs6695232528080640907.png,4.0,9.0
7/cs6717666585291793370.png,3.0,2.0
7/cs6861331061117460320.png,3.0,6.0
7/cs6650767129958607373.png,4.0,7.0
7/cs6486433111978195191.png,4.0,10.0
7/cs6404873362445821936.png,2.0,4.0
7/cs6554987356349379191.png,0.0,6.0
7/cs6359475081004204349.png,2.0,10.0
7/cs5928940005446222175.png,3.0,4.0
7/cs6675260977026789840.png,4.0,4.0
7/cs568289747977347715.png,0.0,10.0
7/cs6198900743983577731.png,4.0,4.0
7/cs6195543808691991531.png,1.0,2.0
7/cs6142926238315441216.png,4.0,4.0
7/cs5845565321092947347.png,1.0,6.0
7/cs6079155492189230811.png,2.0,1.0
7/cs5907467135283159342.png,3.0,10.0
7/cs580460554359380961.png,2.0,10.0
7/cs6708779414811593876.png,0.0,1.0
7/cs5567598266867655938.png,2.0,6.0
7/cs580589403573107612.png,1.0,5.0
7/cs6071121367951598286.png,0.0,8.0
7/cs5617804877524081378.png,4.0,1.0
7/cs6662156347201165364.png,3.0,10.0
7/cs5781996279799490144.png,2.0,10.0
7/cs6343316257781843602.png,4.0,7.0
7/cs5681378745493233492.png,4.0,8.0
7/cs5934595417072307742.png,0.0,10.0
7/cs6014623121858693055.png,0.0,1.0
7/cs6474015401335660491.png,4.0,2.0
7/cs5702411446786500110.png,0.0,7.0
7/cs6824490771146572386.png,0.0,10.0
7/cs681128271395680481.png,1.0,2.0
7/cs6000626439539075657.png,3.0,7.0
7/cs5600735950674308492.png,2.0,3.0
7/cs6273063489301853845.png,1.0,9.0
7/cs6598127507655305299.png,2.0,10.0
7/cs6158626008539859853.png,2.0,10.0
7/cs5637947806368725840.png,0.0,1.0
7/cs556083168262363342.png,2.0,2.0
7/cs5697297995583085187.png,4.0,0.0
7/cs6071605836372004809.png,2.0,7.0
7/cs5783528190399000249.png,4.0,10.0
7/cs5898868625976371018.png,3.0,1.0
7/cs6748704341007347920.png,1.0,7.0
7/cs5880815028045409441.png,0.0,3.0
7/cs6060058689226163519.png,1.0,2.0
7/cs6421372837414392418.png,3.0,9.0
7/cs6215907376163831396.png,0.0,3.0
7/cs6583948124424782749.png,1.0,10.0
7/cs5892624137784928712.png,2.0,7.0
7/cs5738185671946722226.png,3.0,3.0
7/cs6300061199670252543.png,0.0,10.0
7/cs6692732992190125197.png,2.0,6.0
7/cs591173235047371943.png,2.0,5.0
7/cs5881549493534015337.png,1.0,6.0
7/cs5478013975593241872.png,4.0,2.0
7/cs6537615187492137830.png,2.0,9.0
7/cs5872468713517751616.png,3.0,4.0
7/cs5744600957965746326.png,3.0,4.0
7/cs5921296369405547411.png,4.0,1.0
7/cs6931422888450807088.png,2.0,2.0
7/cs6583939688493657872.png,1.0,1.0
7/cs6357539255010064182.png,1.0,2.0
7/cs550753586911843182.png,0.0,0.0
7/cs6164127599531905038.png,0.0,8.0
7/cs5680409818628804647.png,3.0,9.0
7/cs6050705902294601688.png,2.0,5.0
7/cs5692568051433724506.png,4.0,6.0
7/cs5583196494475916173.png,2.0,10.0
7/cs6839650672851442570.png,2.0,1.0
7/cs6524095748079809692.png,1.0,2.0
7/cs6343902379057588940.png,0.0,4.0
7/cs6608413936734773828.png,0.0,2.0
7/cs6249960508175734024.png,4.0,10.0
7/cs6836596317601297983.png,2.0,4.0
7/cs6431299489558967558.png,1.0,3.0
7/cs6138819841089573603.png,4.0,2.0
7/cs6154025913536680609.png,0.0,7.0
7/cs5663016607903570346.png,4.0,10.0
7/cs5590377676322473388.png,3.0,6.0
7/cs6216649164338200235.png,4.0,1.0
7/cs6875945023911378515.png,4.0,4.0
7/cs6894196436214992919.png,3.0,0.0
7/cs6029792679800954593.png,1.0,10.0
7/cs611329139760495017.png,3.0,2.0
7/cs6646155534785626762.png,4.0,10.0
7/cs6150567290165640597.png,3.0,6.0
7/cs5816612599551255263.png,1.0,5.0
7/cs5931735356426422938.png,2.0,9.0
7/cs6084321832959045164.png,3.0,2.0
7/cs6164255111890328301.png,1.0,4.0
7/cs5928904701912356659.png,2.0,7.0
7/cs6085022429661655444.png,0.0,8.0
7/cs5828705782932455797.png,2.0,9.0
7/cs6016268978116856738.png,2.0,8.0
7/cs6598345358165533203.png,4.0,2.0
7/cs6769169547498386893.png,0.0,2.0
7/cs6392271746492216338.png,2.0,8.0
7/cs6290500769433650749.png,2.0,9.0
7/cs6613503722103754556.png,2.0,10.0
7/cs6670915832360708392.png,0.0,3.0
7/cs5734479585396081166.png,1.0,8.0
7/cs6758697223472355844.png,2.0,10.0
7/cs6262560682748263410.png,0.0,0.0
7/cs6613815808616470166.png,2.0,2.0
7/cs6657339918638599047.png,1.0,5.0
7/cs6438923584759710659.png,4.0,9.0
7/cs6766826209598711819.png,3.0,0.0
7/cs6776700684800931853.png,1.0,7.0
7/cs5874894509979101603.png,3.0,4.0
7/cs6383308690637395247.png,2.0,6.0
7/cs6483332084026882739.png,3.0,8.0
7/cs6120721582915371732.png,3.0,5.0
7/cs6560970417420414972.png,4.0,7.0
7/cs6539237536392716765.png,4.0,9.0
7/cs661930870329785216.png,1.0,3.0
7/cs614115668670109644.png,0.0,10.0
7/cs5891369329645140485.png,3.0,2.0
7/cs6574470086311168752.png,1.0,1.0
7/cs6497002215528459436.png,3.0,3.0
7/cs6213206787389403913.png,0.0,10.0
7/cs6943604109194548386.png,4.0,5.0
7/cs5652804148503408917.png,4.0,10.0
7/cs6044451309091899870.png,1.0,1.0
7/cs5678321338380892681.png,0.0,6.0
7/cs5973500482593897742.png,3.0,1.0
7/cs6430735546698542323.png,4.0,6.0
7/cs6654919053293039760.png,3.0,6.0
7/cs6403913746787898875.png,2.0,0.0
7/cs6491861438405274729.png,1.0,1.0
7/cs6939463784956885793.png,1.0,3.0
7/cs6293260231108675473.png,2.0,5.0
7/cs6336777701468883126.png,3.0,6.0
7/cs6427513779871836193.png,0.0,9.0
7/cs6682758011540630950.png,3.0,3.0
7/cs5483600948246542893.png,0.0,0.0
7/cs5955167375110984328.png,3.0,7.0
7/cs6721883679610897989.png,4.0,9.0
7/cs6320912996802541125.png,2.0,9.0
7/cs6817276716965993439.png,0.0,8.0
7/cs6655088454114333434.png,0.0,10.0
7/cs6739179076720721122.png,0.0,6.0
7/cs6806885433945464247.png,3.0,6.0
7/cs6365071065783078837.png,3.0,4.0
7/cs6213062645399731495.png,1.0,2.0
7/cs6871139503983854461.png,0.0,8.0
7/cs6060679084351850533.png,3.0,2.0
7/cs6536398772849148569.png,3.0,3.0
7/cs61260222717134558.png,2.0,10.0
7/cs5496605704193134934.png,4.0,1.0
7/cs5626697363867679356.png,2.0,8.0
7/cs6108969363638511334.png,2.0,5.0
7/cs6892716984692693343.png,1.0,10.0
7/cs6278229254048549131.png,4.0,7.0
7/cs5590267869934001262.png,3.0,6.0
7/cs5971112373009900254.png,1.0,6.0
7/cs6522648501572542431.png,2.0,5.0
7/cs6051854577542099970.png,4.0,6.0
7/cs6661815324047113473.png,2.0,4.0
7/cs6947724954259591700.png,0.0,1.0
7/cs6781303358655311696.png,0.0,2.0
7/cs6263034733300482652.png,4.0,8.0
7/cs6730005566537863472.png,2.0,4.0
7/cs6219584305605342430.png,3.0,5.0
7/cs6640635801385036676.png,4.0,7.0
7/cs6077503627420154079.png,3.0,7.0
7/cs6469532685482258743.png,1.0,6.0
7/cs5538011709940310735.png,1.0,8.0
7/cs6479027305955009633.png,2.0,3.0
7/cs6421282695402163954.png,3.0,7.0
7/cs552971158225989824.png,4.0,6.0
7/cs6123254852220746329.png,1.0,3.0
7/cs6761618464877156461.png,1.0,3.0
7/cs5800223768235821102.png,2.0,6.0
7/cs625149691292966545.png,4.0,8.0
7/cs5604548037689200575.png,2.0,10.0
7/cs640688736257110796.png,4.0,9.0
7/cs5947162823478304571.png,4.0,6.0
7/cs6743846636071318956.png,4.0,7.0
7/cs6328979672064575605.png,4.0,6.0
7/cs6595814551067151951.png,3.0,0.0
7/cs5636782179386967956.png,0.0,5.0
7/cs6937370933361848679.png,4.0,10.0
7/cs5788774464608699903.png,1.0,1.0
7/cs6217919866814927058.png,1.0,4.0
7/cs6675104164227409219.png,0.0,2.0
7/cs6210067895884990555.png,2.0,9.0
7/cs6478061259925906946.png,3.0,7.0
7/cs6814418794695264160.png,4.0,4.0
7/cs6817791812278899449.png,1.0,6.0
7/cs6611173708046738170.png,1.0,6.0
7/cs6268040326452333113.png,3.0,3.0
7/cs6869449831247174910.png,0.0,3.0
7/cs6299406499859964019.png,2.0,10.0
7/cs6311394156639603430.png,1.0,1.0
7/cs6734972422034386441.png,2.0,5.0
7/cs6068343631386732227.png,0.0,5.0
7/cs6578634449952787278.png,2.0,4.0
7/cs6002347995265925361.png,0.0,0.0
7/cs626361196430534624.png,4.0,0.0
7/cs6932382207889743093.png,3.0,3.0
7/cs6724940910610210961.png,1.0,3.0
7/cs5837576174066830646.png,1.0,0.0
7/cs5843841121751281409.png,4.0,7.0
7/cs606067460198181725.png,0.0,8.0
7/cs5686558307134846348.png,1.0,10.0
7/cs5932562974480564676.png,2.0,0.0
7/cs5876492489622161979.png,3.0,4.0
7/cs567721904557325100.png,2.0,0.0
7/cs5901283359385425134.png,4.0,2.0
7/cs5700963936493761514.png,1.0,4.0
7/cs5734459774877428683.png,3.0,4.0
7/cs6057966428703310138.png,3.0,5.0
7/cs6802815864830076925.png,0.0,3.0
7/cs6401896654688517484.png,2.0,10.0
7/cs6510395049674516164.png,1.0,9.0
7/cs6033729943536631262.png,0.0,9.0
